,action,assignee,assignees_name,comments,event_created_at,issue_closed_at,issue_created_at,issue_id,labels_color,labels_name,mclose_created,mdue_created,milestone,milestone_closed_at,milestone_created_at,milestone_due_on,title,user
98,assigned,ecdraayer,"[u'ecdraayer', u'Sanand007', u'syazdan25', u'MahnazBehroozi']",2,1485459823.0,1485813575.0,1485459823.0,5,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,Rough Draft of the report by Jan 29. Meeting on Jan 29. Please comment the timings when you are available.,ecdraayer
99,assigned,Sanand007,"[u'Sanand007', u'syazdan25', u'MahnazBehroozi']",0,1485459696.0,1485813575.0,1485459696.0,4,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,Paper summary by 28 Jan,MahnazBehroozi
100,assigned,Sanand007,"[u'Sanand007', u'syazdan25', u'MahnazBehroozi']",0,1485459696.0,1485813575.0,1485459696.0,4,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,Paper summary by 28 Jan,syazdan25
101,assigned,Sanand007,"[u'Sanand007', u'syazdan25', u'MahnazBehroozi']",0,1485459696.0,1485813575.0,1485459696.0,4,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,Paper summary by 28 Jan,Sanand007
102,milestoned,Sanand007,"[u'Sanand007', u'syazdan25', u'MahnazBehroozi']",0,1485459696.0,1485813575.0,1485459696.0,4,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,Paper summary by 28 Jan,syazdan25
103,assigned,ecdraayer,"[u'ecdraayer', u'Sanand007', u'syazdan25', u'MahnazBehroozi']",2,1485459575.0,1485536619.0,1485459575.0,3,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,List of papers for literature survey by Jan 26th,MahnazBehroozi
104,assigned,ecdraayer,"[u'ecdraayer', u'Sanand007', u'syazdan25', u'MahnazBehroozi']",2,1485459575.0,1485536619.0,1485459575.0,3,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,List of papers for literature survey by Jan 26th,syazdan25
105,assigned,ecdraayer,"[u'ecdraayer', u'Sanand007', u'syazdan25', u'MahnazBehroozi']",2,1485459575.0,1485536619.0,1485459575.0,3,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,List of papers for literature survey by Jan 26th,Sanand007
106,assigned,ecdraayer,"[u'ecdraayer', u'Sanand007', u'syazdan25', u'MahnazBehroozi']",2,1485459575.0,1485536619.0,1485459575.0,3,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,List of papers for literature survey by Jan 26th,ecdraayer
107,milestoned,ecdraayer,"[u'ecdraayer', u'Sanand007', u'syazdan25', u'MahnazBehroozi']",2,1485459575.0,1485536619.0,1485459575.0,3,[],[],961288.0,390151.0,January Milestone,1486420737.0,1485459449.0,1485849600.0,List of papers for literature survey by Jan 26th,syazdan25
108,closed,[],[],0,1485101695.0,1485101695.0,1485024361.0,2,[],[],None,None,None,None,None,None,22 Jan Meeting- Room 3313 hunt Library,syazdan25
109,closed,[],[],0,1485020686.0,1485020686.0,1484876879.0,1,[],[],None,None,None,None,None,None,Meeting agenda for 21 Jan room- 3316 Hunt Library,syazdan25
